u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
90.52455902,19.25239944,49.58634949,-93.08081055,38.65200806,4999.953125,-141.2651978,53.00947571,36.11021042,28.60918617,21.07416725,48.30127335,17
90.49060822,19.27721024,49.59725189,-93.11473846,38.6750946,4999.953125,-141.2392883,53.0256691,36.09768295,28.62015724,20.86742592,48.30141449,17
90.29464722,19.29672432,49.59885406,-93.22427368,38.7017746,4999.960938,-141.1957855,53.00627136,36.13734436,28.65921593,20.57919312,48.29542542,17
90.3105011,19.31121826,49.65047836,-93.38342285,38.72491455,4999.962402,-141.1329041,53.06417084,36.19636917,28.69538879,20.45628548,48.33939743,17
90.28217316,19.32248878,49.74414063,-93.33118439,38.76785278,4999.959961,-141.0831909,53.03985596,36.23436737,28.72167969,20.63830757,48.37588501,17
90.23394012,19.32749748,49.7999115,-93.36948395,38.82999039,4999.957031,-141.0270081,53.06663132,36.20938873,28.73543739,20.71498299,48.35896301,17
90.14547729,19.32914352,49.88482285,-93.33699799,38.91233444,4999.955566,-141.0318146,53.05716324,36.28940582,28.76200485,20.7466011,48.32765198,17
90.12806702,19.30983162,49.98720551,-93.2665863,38.98721313,4999.952637,-141.0460968,53.02436447,36.31864166,28.78874969,20.77575493,48.36785126,17
90.01004791,19.23600769,50.02154541,-93.30979919,39.03052521,4999.947754,-141.0430756,52.99805832,36.34575272,28.79957581,20.7790966,48.48952866,17
90.01592255,19.16243553,50.01150131,-93.27532959,39.07002258,4999.953125,-141.1719055,52.99588776,36.27693558,28.82294464,20.62458801,48.58483124,17
90.03125,19.1137085,49.99050903,-93.26631927,39.12286758,4999.960938,-141.3382721,53.02043152,36.33045197,28.86436462,20.45288467,48.58347702,17
90.14276886,19.08696365,50.1343956,-93.11317444,39.168396,4999.95166,-141.4446716,52.98537827,36.44176102,28.89269638,20.30301094,48.64824677,17
90.28161621,19.05536842,50.32176208,-93.04695129,39.19291687,4999.958984,-141.5458221,52.99954987,36.51660919,28.90615845,20.30131149,48.5701828,17
90.49702454,19.03818893,50.48563004,-92.86859131,39.2096405,4999.959473,-141.5576782,52.97940826,36.48175812,28.90952682,20.38368225,48.56786346,17
90.54272461,19.05305862,50.52611923,-92.87697601,39.24263382,4999.955078,-141.533493,52.99777985,36.54109573,28.92027092,20.30336952,48.56433868,17
90.58341217,19.06289864,50.49008942,-92.88017273,39.29561996,4999.955566,-141.5514374,52.98499298,36.60481262,28.93495941,20.17502975,48.52342987,17
90.53530884,19.09152412,50.58581161,-92.85098267,39.33690643,4999.957031,-141.5953522,52.95637131,36.59354782,28.95446777,20.08306885,48.49770737,17
90.54676056,19.14827538,50.6251297,-92.87774658,39.36694717,4999.958008,-141.5358429,52.96696091,36.62781525,28.97234726,20.01717758,48.43848419,17
90.53457642,19.19282532,50.7010994,-92.95597839,39.38843918,4999.958008,-141.4837799,52.99309921,36.69158554,29.01681709,19.96996307,48.40195847,17
90.46782684,19.23316002,50.80249786,-92.99766541,39.40229034,4999.960449,-141.4718018,52.99809265,36.66611481,29.07531929,19.93613434,48.43289185,17
90.37012482,19.26172256,50.91973877,-93.12310791,39.4080925,4999.956055,-141.3717651,53.02424622,36.72864151,29.1261673,19.91189384,48.48165512,17
90.39441681,19.29053307,51.03905106,-93.1397934,39.41471481,4999.956543,-141.3230286,53.02973557,36.65184784,29.17172623,19.89452362,48.46306992,17
90.39902496,19.31001854,51.16170502,-93.19165802,39.42266846,4999.95459,-141.2852478,53.06886673,36.76764679,29.20767212,19.88207817,48.47012711,17
90.41940308,19.3232975,51.20783234,-93.23751831,39.42851257,4999.94873,-141.2092743,53.07474518,36.80737686,29.24405861,19.87316132,48.50133133,17
90.44242096,19.32810974,51.17535019,-93.18667603,39.43201447,4999.956543,-141.1257019,53.05527496,36.81113815,29.26674843,19.8667717,48.39579773,17
90.4376297,19.32328033,51.17447281,-93.33139038,39.4377594,4999.959473,-141.0619202,53.11860275,36.98085022,29.3022995,19.86921692,48.43659973,17
90.33361053,19.31753731,51.26706696,-93.36841583,39.44187927,4999.955566,-140.921524,53.07057571,36.96871948,29.33559608,19.88779068,48.40206146,17
90.25908661,19.30763054,51.3108902,-93.4436264,39.44482803,4999.959473,-140.9309692,53.08752823,37.05251312,29.35610199,19.87725449,48.38518524,17
90.11199188,19.28637886,51.35284805,-93.47328949,39.44694138,4999.958496,-140.9671936,53.06672668,37.18405914,29.38067818,19.87650871,48.35112381,17
90.08169556,19.21951103,51.36845779,-93.54915619,39.44845581,4999.958008,-140.8987732,53.09117889,37.23706436,29.40761757,19.8992939,48.39532852,17
90.00094604,19.15892792,51.38056946,-93.48175049,39.449543,4999.952148,-140.9777527,53.04933167,37.19623947,29.44746971,19.90934181,48.39110947,17
89.94232941,19.11821556,51.3118515,-93.48945618,39.4503212,4999.95752,-141.0896759,53.04421234,37.12447357,29.50540733,19.89269638,48.42373657,17
89.87930298,19.10085678,51.34666443,-93.45509338,39.45087814,4999.956055,-141.1169586,53.0462532,37.07623291,29.55348778,19.8945961,48.56634521,17
90.02566528,19.0781002,51.52150726,-93.23891449,39.45127869,4999.958496,-141.2029877,53.00403595,37.12302399,29.5980835,19.96375465,48.46294785,17
90.17329407,19.0712738,51.64935303,-93.15481567,39.45156479,4999.957031,-141.2903748,53.00429535,37.17624283,29.62972641,20.05644798,48.49524307,17
90.32555389,19.09735107,51.88856125,-93.02570343,39.45176697,4999.956055,-141.3764801,53.00073242,37.25100708,29.65726662,20.03555489,48.5259819,17
90.41609192,19.14305115,51.93738556,-92.9631958,39.45191574,4999.955566,-141.5014801,52.99158096,37.33967972,29.69390488,20.03613663,48.44100952,17
90.4731369,19.19136238,51.87495041,-92.97421265,39.45201874,4999.955078,-141.5803223,52.99920654,37.40719604,29.73500633,20.03408432,48.3655014,17
90.39520264,19.2290802,51.98421478,-93.07331848,39.45209503,4999.95166,-141.5704041,53.01453018,37.4889679,29.76483917,20.07522583,48.43766022,17
90.46640778,19.26091003,52.00029755,-92.98672485,39.45214844,4999.958984,-141.5063477,52.99597931,37.5414505,29.78189468,20.01155853,48.4344902,17
90.49124908,19.28463554,52.0471611,-93.06793976,39.4521904,4999.95459,-141.4404297,53.04455566,37.60847855,29.79709053,20.00719833,48.41466522,17
90.43752289,19.30279541,51.88370132,-93.06255341,39.4522171,4999.958984,-141.4394073,53.04445648,37.54068375,29.81260681,20.13056183,48.48967361,17
90.40172577,19.31887627,51.80456161,-93.11575317,39.45223618,4999.958984,-141.4003906,53.04033661,37.41759109,29.8235302,20.16595078,48.47640228,17
90.37780762,19.34030914,51.93913651,-93.17897797,39.45225143,4999.961426,-141.3535767,53.05084229,37.30598068,29.83101273,20.17501068,48.41313934,17
90.31525421,19.35273552,52.11125946,-93.25621796,39.45225906,4999.957031,-141.2105255,53.03353882,37.33571243,29.83246994,20.21821213,48.44745255,17
90.35163879,19.35553932,52.18330765,-93.29747009,39.45226669,4999.947754,-141.1505127,53.05385208,37.43633652,29.82777214,20.28153992,48.40128326,17
90.36870575,19.3434391,52.17953491,-93.27986145,39.45227432,4999.952148,-141.0952911,53.05022049,37.6677475,29.84301567,20.30762482,48.27365875,17
90.37791443,19.30959702,52.30741882,-93.27391052,39.45227814,4999.95752,-141.0397644,53.04520035,37.75379944,29.8853035,20.42635345,48.24321747,17
90.28518677,19.27170944,52.40242004,-93.34602356,39.45227814,4999.953125,-141.0433044,53.05207443,37.6457901,29.92844582,20.51934433,48.1736145,17
90.28898621,19.20808601,52.45343781,-93.43070984,39.45228195,4999.958008,-140.9402924,53.08614349,37.73450089,29.96159744,20.54200745,48.17638016,17
90.05962372,19.16249657,52.4875412,-93.45591736,39.45228195,4999.95752,-140.899353,53.01824951,37.80745697,29.9853878,20.55824661,48.25707626,17
89.96794891,19.12795448,52.51979065,-93.522995,39.45228577,4999.955566,-140.9212646,53.046772,37.7163887,30.0069561,20.56351852,48.34964371,17
89.92597961,19.09870911,52.57042313,-93.64836884,39.45228577,4999.953613,-140.8934174,53.09615326,37.66241455,30.04093361,20.51759148,48.38802338,17
89.95126343,19.08514786,52.59512329,-93.57357788,39.45228577,4999.950684,-140.8693848,53.07437515,37.6708374,30.07163429,20.37547302,48.43727875,17
89.89997864,19.08385086,52.60327911,-93.50244141,39.45228577,4999.949707,-140.996048,53.06089401,37.67658234,30.0934124,20.22669411,48.46633911,17
89.87599182,19.10806847,52.63738251,-93.44701385,39.45228577,4999.955566,-141.1464996,53.05741119,37.68611908,30.1223259,20.12008858,48.50182724,17
89.87820435,19.15345001,52.62693787,-93.39231873,39.45228577,4999.959961,-141.1635437,53.03275299,37.7721405,30.15195656,20.04370308,48.58504105,17
90.05813599,19.18429947,52.64184189,-93.21221924,39.45228577,4999.959473,-141.25177,53.01805878,37.79256821,30.17526627,19.9889698,48.43785477,17
90.26507568,19.20688248,52.63042831,-93.10240936,39.46588135,4999.958496,-141.3009033,53.02918243,37.92916107,30.18471336,19.94975281,48.40158081,17
90.39524841,19.23059273,52.63946533,-93.04873657,39.5064888,4999.960938,-141.3896637,53.00616455,37.93619919,30.18967438,19.92165184,48.41101074,17
90.51012421,19.25133324,52.72277832,-92.99040222,39.52567673,4999.959473,-141.4278717,53.01952744,37.95394135,30.1995945,19.90151596,48.41741943,17
90.52654266,19.28302383,52.75022888,-92.87413025,39.50487137,4999.953613,-141.4284515,53.05052948,37.96652603,30.21658707,19.88708878,48.32182312,17
90.4421463,19.31655884,52.71454239,-93.01515198,39.51715088,4999.950195,-141.3581543,53.00359344,37.94175339,30.24573708,19.87675095,48.3989563,17
90.46172333,19.33101845,52.71076965,-93.02754974,39.58769226,4999.951172,-141.3087158,53.01684189,38.11833191,30.2845726,19.86934471,48.37554169,17
90.42227173,19.34273911,52.73589706,-93.06678009,39.68637848,4999.959473,-141.2875824,53.0250473,38.18675232,30.33292198,19.86403656,48.34127426,17
90.38301849,19.34490395,52.76415253,-93.20213318,39.71999359,4999.95459,-141.2660065,53.04840851,38.12920761,30.37087822,19.86023331,48.37143326,17
90.39167023,19.34059334,52.87951279,-93.20737457,39.72935104,4999.963867,-141.1887665,53.05774307,38.08150482,30.39352417,19.85750771,48.3989296,17
90.37181854,19.32701111,52.95692825,-93.27179718,39.88119507,4999.962402,-141.1473236,53.0716629,38.13458633,30.40700722,19.85555649,48.34254456,17
90.24554443,19.29570007,53.05412674,-93.348526,40.16861725,4999.952148,-141.0776825,53.07321548,38.21209335,30.41308403,19.85415649,48.35788345,17
90.22582245,19.22957039,53.11330032,-93.39621735,40.44987488,4999.948242,-141.0677643,53.0735321,38.28573608,30.43137741,19.85315514,48.27645493,17
90.25588226,19.18913269,53.15305328,-93.46632385,40.65802383,4999.952637,-140.9915924,53.08399582,38.23417664,30.46821213,19.85243607,48.36708832,17
90.22730255,19.15214348,53.13365173,-93.47155762,40.77600098,4999.954102,-140.9366913,53.06477737,38.24333191,30.51845551,19.85192108,48.32792664,17
90.13165283,19.1016674,53.09045029,-93.60896301,40.75986099,4999.961426,-140.9402924,53.10013962,38.3000679,30.55644035,19.85155296,48.37416077,17
90.06413269,19.08127403,53.09690094,-93.57524872,40.86158752,4999.955078,-140.8920288,53.05999756,38.34492111,30.5591259,19.85128784,48.34164047,17
89.91674805,19.08782005,53.03941727,-93.69045258,41.06914139,4999.960449,-140.7852173,53.08055496,38.39583969,30.56051826,19.85109901,48.34373093,17
89.91091156,19.11748695,53.05008316,-93.70023346,41.20904541,4999.956055,-140.7354431,53.07873917,38.42949677,30.57587051,19.85096359,48.37189102,17
89.87991333,19.16449165,53.16428757,-93.61302948,41.30345154,4999.956055,-140.7794342,53.05428696,38.47128296,30.62524414,19.85086632,48.35675812,17
89.80145264,19.19633865,53.22356796,-93.53920746,41.38837051,4999.95459,-140.9309082,53.04237366,38.55404663,30.67207527,19.85079575,48.39094925,17
89.9118042,19.23670006,53.23690414,-93.39870453,41.44072342,4999.958984,-140.9644775,53.0407486,38.5300293,30.69212532,19.85074615,48.47883606,17
89.9460144,19.26636887,53.26553345,-93.29370117,41.49335098,4999.959961,-141.1097565,53.01283646,38.49004364,30.78538895,19.85070992,48.45640945,17
90.04269409,19.28974152,53.29998398,-93.26941681,41.54572296,4999.956055,-141.1056519,53.05368042,38.47595978,30.91174316,19.85068512,48.48603058,17
90.25109863,19.31238174,53.31866074,-93.10142517,41.5957222,4999.958496,-141.1651001,53.00960541,38.56721878,30.99870491,19.85066605,48.49337006,17
90.4187851,19.33415985,53.35300064,-93.0177002,41.66627502,4999.951172,-141.2264862,53.00520706,38.57817078,31.06679535,19.85065269,48.45120239,17
90.41473389,19.35752678,53.48185349,-93.02880859,41.71437454,4999.958984,-141.3589325,53.0189209,38.56661606,31.09214783,19.85064316,48.41970825,17
90.43234253,19.36241531,53.4728241,-92.99734497,41.75353241,4999.952148,-141.3852081,53.01483154,38.59461975,31.10513687,19.85063744,48.42142105,17
90.34608459,19.35995483,53.44606781,-93.00738525,41.80454636,4999.952637,-141.415802,52.97392273,38.64806747,31.1489315,19.85063171,48.40087128,17
90.28343201,19.34913254,53.4523735,-93.15738678,41.87687302,4999.953613,-141.2913208,53.00416183,38.72374725,31.18732262,19.85062981,48.462883,17
90.2541275,19.33663177,53.4885025,-93.25343323,41.89920807,4999.956055,-141.2715454,53.05046463,38.77261353,31.21109581,19.85062599,48.42376328,17
90.25402832,19.29582787,53.5429039,-93.30887604,41.89825439,4999.955566,-141.218399,53.07534027,38.80541229,31.23893547,19.85062408,48.48939896,17
90.29347229,19.25942802,53.65436172,-93.31581116,41.90790939,4999.95459,-141.1216431,53.06127548,38.82435226,31.26644325,19.85062408,48.50938034,17
90.22600555,19.20254898,53.77164841,-93.43056488,41.93312836,4999.957031,-141.129303,53.10546494,38.80646515,31.28615189,19.85062218,48.47591782,17
90.27050018,19.14746475,53.83663559,-93.46083832,42.05242157,4999.955566,-141.0364227,53.12751007,38.78739929,31.29517746,19.85062218,48.53699112,17
90.16997528,19.13694954,53.94034576,-93.52906799,42.21498871,4999.952637,-140.9417572,53.11953354,38.81220627,31.30068779,19.85062218,48.5778656,17
90.17660522,19.13755226,54.06034088,-93.53727722,42.23918533,4999.951172,-140.9001617,53.12011719,38.8188591,31.31122971,19.85062027,48.51593781,17
90.18729401,19.13031769,54.07041168,-93.55109406,42.23392487,4999.949707,-140.8204193,53.10613251,38.85256958,31.31824303,19.85062027,48.47642899,17
90.13329315,19.12865639,54.09831238,-93.73239899,42.33683777,4999.953125,-140.7867737,53.17184067,38.98932648,31.32581711,19.85764313,48.4545517,17
90.05231476,19.1673584,54.10066986,-93.74466705,42.45970154,4999.956055,-140.7664337,53.18175125,38.98176193,31.33405876,19.89332581,48.45581436,17
89.8917923,19.21651268,54.10301971,-93.73419952,42.54774094,4999.957031,-140.8012238,53.10891342,39.01269531,31.34409714,19.92816734,48.45084381,17
89.71924591,19.25053978,54.21090698,-93.87406158,42.60020447,4999.961426,-140.7411652,53.12965012,39.00511551,31.35637856,19.90618515,48.4738121,17
89.79924011,19.27240372,54.26325607,-93.69087982,42.59116364,4999.956543,-140.6947327,53.0866394,39.09386063,31.36367416,19.89043427,48.40350342,17
89.74694061,19.29345131,54.27192688,-93.64268494,42.58633041,4999.954102,-140.8356628,53.08271408,39.13399124,31.36326408,19.87914848,48.47703552,17
89.85320282,19.31269264,54.31048584,-93.5072937,42.63847351,4999.953125,-140.894165,53.06293106,39.12890625,31.35734177,19.87808418,48.47869873,17
89.93695068,19.33727455,54.44696045,-93.42391205,42.6762619,4999.959473,-140.9926605,53.04765701,39.1710701,31.3567276,19.89414597,48.4862709,17
89.97594452,19.35042572,54.54249954,-93.28633881,42.70344925,4999.960938,-141.1618958,53.01997757,39.18970108,31.36547279,19.8956337,48.49251938,17
90.09746552,19.35855293,54.55906677,-93.22322083,42.71644592,4999.958008,-141.1539307,53.01087952,39.19540024,31.37759781,19.92982101,48.53485107,17
90.31647491,19.35681343,54.51676178,-93.16923523,42.72457123,4999.95752,-141.185318,53.03778839,39.20101166,31.38710022,19.92097664,48.52338409,17
90.37099457,19.35151482,54.63170624,-93.09544373,42.73297119,4999.958984,-141.2595367,53.00252151,39.24124146,31.40066147,19.94723511,48.40728378,17
90.40891266,19.34771729,54.73656464,-93.16611481,42.73706818,4999.95459,-141.2651978,53.02988434,39.26491928,31.41245842,19.91984749,48.42816925,17
90.35095978,19.3255558,54.61254501,-93.20798492,42.74648285,4999.950195,-141.2859039,53.04999161,39.29383469,31.422575,19.90022469,48.42778397,17
90.32684326,19.24656868,54.55752563,-93.26577759,42.75365067,4999.95459,-141.2215118,53.05065918,39.35106277,31.43468285,19.88616371,48.40129852,17
90.20298767,19.19418716,54.74929047,-93.31206512,42.7589035,4999.955078,-141.1517944,53.03650665,39.41878128,31.43783569,19.87608719,48.41046524,17
90.24546814,19.14709473,54.87250519,-93.36489105,42.7676506,4999.955078,-141.0708618,53.09065247,39.44879532,31.43052864,19.87589073,48.43106079,17
90.22079468,19.1384449,54.89619827,-93.34700775,42.78136063,4999.952148,-141.0385132,53.07186508,39.50300598,31.4280014,19.89257431,48.31822205,17
90.28093719,19.11144257,54.95148468,-93.41339874,42.79172516,4999.958984,-140.9316254,53.09251404,39.52888489,31.43332291,19.88068199,48.35592651,17
90.30645752,19.10104561,55.0277977,-93.4168396,42.80807114,4999.959473,-140.8482819,53.09896851,39.51004791,31.44041824,19.88598633,48.33997345,17
90.27897644,19.0851593,55.19743729,-93.53911591,42.83111954,4999.959473,-140.8049774,53.11460876,39.5369606,31.4648056,19.96460915,48.34508514,17
90.08782196,19.10658264,55.23372269,-93.60391998,42.84763718,4999.953613,-140.7939606,53.104599,39.59827423,31.49808693,20.108778,48.38577271,17
90.09432983,19.14500237,55.15862656,-93.58370209,42.85649872,4999.955078,-140.7362671,53.07155991,39.56175232,31.52379036,20.19578362,48.41711807,17
90.01226044,19.19974518,55.20730972,-93.70344543,42.85099411,4999.955566,-140.7285614,53.1006012,39.58958435,31.54868698,20.28122711,48.36921692,17
89.88783264,19.23931122,55.37567139,-93.7483902,42.84741592,4999.960449,-140.7527466,53.11692047,39.58487701,31.56695175,20.39841461,48.34126663,17
89.8247757,19.2688179,55.50696182,-93.77638245,42.88298798,4999.961914,-140.7183838,53.1003685,39.65115738,31.5903492,20.67240715,48.36030197,17
89.73744202,19.29166794,55.60375595,-93.70628357,42.92364502,4999.967285,-140.7114716,53.07676315,39.66117096,31.62207985,20.86236763,48.40673065,17
89.63817596,19.31382942,55.67872238,-93.69924927,42.93650818,4999.952637,-140.6869507,53.07434464,39.68346786,31.63913345,20.97686768,48.42678452,17
89.63833618,19.3309021,55.72607803,-93.65348816,42.96302032,4999.953125,-140.7811127,53.05398178,39.6824646,31.659132,21.05145073,48.45561218,17
89.71875763,19.3458252,55.75062943,-93.58649445,42.98778534,4999.950684,-140.872879,53.06002808,39.70845795,31.69775581,21.07999229,48.51992035,17
89.85346222,19.35035133,55.77133942,-93.45279694,43.00512695,4999.952148,-140.949234,53.03176117,39.74386597,31.73859978,21.09425354,48.51810074,17
89.99192047,19.34343719,55.79392624,-93.3269043,43.02872849,4999.957031,-141.0290222,53.00799942,39.77285004,31.77610588,21.03625107,48.55965424,17
90.07435608,19.31060791,55.7769165,-93.30264282,43.04004669,4999.96875,-141.1559448,53.04004669,39.82743454,31.78920746,20.85863686,48.52009964,17
90.172966,19.24944687,55.75585175,-93.3025589,43.03846359,4999.956055,-141.1673889,53.0616188,39.84169006,31.80034065,20.7552166,48.64151001,17
90.35411835,19.20477295,55.79231644,-93.21786499,43.04364014,4999.956543,-141.1480103,53.0440979,39.909935,31.81236076,20.67408943,48.53704071,17
90.32992554,19.16816139,55.83732605,-93.25291443,43.0794487,4999.95459,-141.2158051,53.0720787,39.99964523,31.81974411,20.60616112,48.50144958,17
90.29245758,19.1334095,55.83511734,-93.1413269,43.11914444,4999.949707,-141.2086334,53.00489807,40.06188965,31.82317734,20.65477943,48.43959045,17
90.25683594,19.10299492,55.82226563,-93.28798676,43.1565094,4999.95166,-141.168808,53.07136917,40.0222435,31.84167099,20.86483383,48.45363617,17
90.2307663,19.0929184,55.8081131,-93.26654816,43.16743088,4999.96582,-141.0755615,53.03334808,40.06799698,31.89967918,21.02483749,48.34469223,17
90.14600372,19.08938599,55.81616211,-93.39746094,43.16236877,4999.95752,-140.990509,53.04880142,40.0297966,31.94858932,21.09284401,48.40452957,17
90.17324066,19.11509514,55.83843613,-93.43283844,43.19774628,4999.95459,-140.9390717,53.08382034,40.10254288,31.96902275,21.09048271,48.44429398,17
90.1050415,19.15126801,55.92383957,-93.5147934,43.22705078,4999.956543,-140.9568481,53.11584091,40.12117767,31.9948597,20.94100761,48.43067169,17
90.19367981,19.19514084,55.99513626,-93.47966766,43.27150726,4999.958008,-140.8199005,53.07675171,40.12818146,32.02884293,20.88354111,48.42891312,17
90.19421387,19.23659134,55.99227142,-93.53986359,43.34778595,4999.956055,-140.776474,53.11372757,40.15179062,32.06040573,20.75901413,48.39105988,17
90.04803467,19.26806259,56.00190353,-93.60532379,43.39070129,4999.961914,-140.7872467,53.0975914,40.23905563,32.08251572,20.62933922,48.44311905,17
90.02448273,19.29603195,55.95760727,-93.73631287,43.40980911,4999.956543,-140.6565857,53.12269211,40.26401901,32.09863663,20.61719894,48.44711304,17
89.96144104,19.32070351,55.9288063,-93.82564545,43.43856049,4999.958984,-140.6387024,53.13564301,40.26537704,32.11056519,20.79926872,48.44645309,17
89.88877106,19.33753014,55.93888474,-93.74274445,43.49836731,4999.953125,-140.6052704,53.06415176,40.26823807,32.12456512,20.93696976,48.37186432,17
89.85002136,19.34890747,56.01478195,-93.8052597,43.53396606,4999.958496,-140.5430908,53.09138489,40.21046448,32.15295792,21.06022835,48.44997025,17
89.79125214,19.36458778,56.03501892,-93.77759552,43.52685928,4999.966309,-140.5232391,53.07125854,40.24305344,32.17449188,21.14854622,48.38001251,17
89.67140961,19.37241364,56.08849335,-93.71702576,43.55801773,4999.959961,-140.5622559,53.04156113,40.29180908,32.18989182,21.21183014,48.45159912,17
89.60987091,19.36558723,56.23804855,-93.73738861,43.60226822,4999.95459,-140.6144104,53.04690552,40.34355927,32.20438766,21.25739288,48.52963257,17
89.63860321,19.35609436,56.27985382,-93.62203217,43.6265831,4999.95752,-140.7501373,53.00831604,40.36953735,32.21505737,21.2905674,48.5671463,17
89.72808075,19.32269859,56.24274063,-93.59060669,43.73531723,4999.952637,-140.8861389,53.04911423,40.42359161,32.23446655,21.29954529,48.5513649,17
89.85018158,19.23495102,56.28813171,-93.37824249,43.85216522,4999.952637,-141.0115204,52.99967957,40.46347809,32.23914337,21.27957535,48.41759109,17
90.00956726,19.19336128,56.2439537,-93.32905579,43.84305191,4999.960938,-141.0878754,53.02933121,40.51370621,32.23262405,21.33030701,48.4092598,17
90.11238098,19.15889931,56.22689056,-93.24246216,43.81870651,4999.965332,-141.1173859,52.98908615,40.51977539,32.23416519,21.34206581,48.37822723,17
90.21169281,19.1347084,56.23465347,-93.33052826,43.85266113,4999.958496,-141.1288147,53.04512787,40.53012848,32.23947525,21.35751534,48.43507385,17
90.1861496,19.10368729,56.3480072,-93.33514404,43.94231415,4999.954102,-141.2302399,53.05408096,40.58118439,32.24382019,21.37838554,48.39955521,17
90.14372253,19.09133339,56.42891312,-93.2760849,44.03586578,4999.957031,-141.2444458,53.03939056,40.58371735,32.25117874,21.33884239,48.32678986,17
90.16472626,19.08304596,56.45140457,-93.25139618,44.14014816,4999.947754,-141.1516571,53.00366211,40.59977722,32.26057816,21.30825996,48.3127594,17
90.0895462,19.13433266,56.41880798,-93.27812195,44.21487045,4999.953613,-141.1324768,52.99760818,40.58614349,32.27291489,21.35889435,48.2548027,17
90.00153351,19.18167686,56.37490845,-93.3885498,44.26841354,4999.967773,-141.05513,53.03128815,40.62852097,32.28583527,21.39235687,48.20824432,17
90.07726288,19.22619438,56.39642715,-93.46221924,44.30677795,4999.955078,-140.8862762,53.06186676,40.66191101,32.2971077,21.38652802,48.24672318,17
90.13221741,19.26020622,56.48002625,-93.44695282,44.3359642,4999.959473,-140.7904205,53.03915405,40.73939133,32.30493927,21.38915443,48.30791855,17
90.05355835,19.29115105,56.56015015,-93.53912354,44.35818863,4999.961914,-140.8240814,53.07749557,40.7580719,32.31563187,21.41457558,48.27262878,17
90.07536316,19.31778526,56.59610748,-93.59972382,44.37303162,4999.960449,-140.7581787,53.10046005,40.7694397,32.35372925,21.42725754,48.33026886,17
90.08357239,19.34174919,56.7726326,-93.68089294,44.3832283,4999.958008,-140.6821136,53.11518478,40.81719208,32.3959465,21.40503693,48.33717728,17
89.88481903,19.3719902,56.83878708,-93.78520203,44.38904572,4999.959473,-140.669632,53.09245682,40.86299515,32.41609192,21.37102127,48.40372849,17
89.81832886,19.37717819,56.96176147,-93.92022705,44.39365387,4999.954102,-140.5941315,53.11323547,40.87072372,32.43013763,21.38199425,48.41146851,17
89.75712585,19.38357925,57.06023407,-94.05226898,44.39800644,4999.952637,-140.5858917,53.16925812,40.89874268,32.44945145,21.42878532,48.48493195,17
89.70092773,19.37300873,57.15655136,-93.9955368,44.39963531,4999.961914,-140.5470276,53.14283752,40.97108078,32.46421432,21.46875381,48.45491028,17
89.70251465,19.35697937,57.16452789,-93.91622925,44.40123749,4999.957031,-140.4961853,53.11273193,40.96218109,32.48189163,21.48703957,48.44975662,17
89.59500122,19.3147583,57.16248703,-93.85520172,44.40673447,4999.960449,-140.5894928,53.10120392,40.97594833,32.49258804,21.47821617,48.42487717,17
89.47865295,19.2495594,57.26911926,-93.73505402,44.42035675,4999.970215,-140.6175537,53.01267242,41.03980637,32.50182724,21.4550724,48.498806,17
89.51283264,19.18780708,57.32336426,-93.81197357,44.43011856,4999.950684,-140.7014465,53.07934952,41.05518341,32.49661255,21.45553017,48.59928894,17
89.60842133,19.11284447,57.29058075,-93.66688538,44.43930817,4999.95459,-140.8458252,53.08303833,41.10503769,32.50791931,21.43275642,48.57209396,17
89.7392807,19.08414459,57.23237991,-93.52077484,44.46058655,4999.951172,-140.9746094,53.05351257,41.17149734,32.53847122,21.42324448,48.63196945,17
89.96394348,19.09354973,57.31893539,-93.37298584,44.50635147,4999.957031,-141.019928,53.0464592,41.1647644,32.5874176,21.43250465,48.5462265,17
90.13510895,19.09255409,57.37175369,-93.3312149,44.55158234,4999.956543,-141.0506439,53.05542755,41.16908646,32.62931824,21.4150753,48.50199127,17
90.07810974,19.09539604,57.43402481,-93.31671143,44.55483627,4999.967773,-141.1069336,53.036026,41.20968628,32.63632584,21.40205956,48.52714157,17
90.12697601,19.13136292,57.48458862,-93.3571701,44.54300308,4999.959473,-141.1260986,53.05985641,41.20659256,32.64415741,21.38667679,48.47663116,17
90.10433197,19.18087769,57.4650383,-93.3565979,44.52668762,4999.955566,-141.1427765,53.03844833,41.22743225,32.66976547,21.34552956,48.38155746,17
90.0622406,19.22432327,57.39944839,-93.37203979,44.52436447,4999.953125,-141.1117096,53.02499771,41.26963806,32.69297028,21.29132271,48.27873611,17
90.11523438,19.25181389,57.40332794,-93.40935516,44.49885559,4999.953613,-140.9811096,53.04065323,41.326931,32.70549393,21.2356739,48.3272171,17
90.07897186,19.28248215,57.46579361,-93.50613403,44.5062561,4999.956055,-140.9375305,53.0590744,41.33600235,32.75422287,21.14951134,48.33837509,17
89.81816864,19.30939293,57.46965408,-93.60423279,44.58953094,4999.964844,-140.9577789,53.05562973,41.34439087,32.78221512,21.08956909,48.37003708,17
89.99503326,19.32765579,57.47084427,-93.6873703,44.62535858,4999.953613,-140.7682037,53.1182251,41.40768051,32.79845047,21.05851746,48.39873886,17
